"","package","month","total"
"12349","npst",2018-02-01,135
"12350","npst",2018-03-01,152
"12351","npst",2018-04-01,243
"12352","npst",2018-05-01,215
"12353","npst",2018-06-01,161
"12354","npst",2018-07-01,175
"12355","npst",2018-08-01,149
"12356","npst",2018-09-01,354
"12357","npst",2018-10-01,290
"12358","npst",2018-11-01,313
"12359","npst",2018-12-01,246
"12360","npst",2019-01-01,355
"12361","npst",2019-02-01,342
"12362","npst",2019-03-01,457
"12363","npst",2019-04-01,392
"12364","npst",2019-05-01,811
"12365","npst",2019-06-01,344
"12366","npst",2019-07-01,593
"12367","npst",2019-08-01,126
"12368","NTS",2012-10-01,0
"12369","NTS",2012-11-01,0
"12370","NTS",2012-12-01,0
"12371","NTS",2013-01-01,0
"12372","NTS",2013-02-01,0
"12373","NTS",2013-03-01,0
"12374","NTS",2013-04-01,0
"12375","NTS",2013-05-01,0
"12376","NTS",2013-06-01,0
"12377","NTS",2013-07-01,0
"12378","NTS",2013-08-01,0
"12379","NTS",2013-09-01,0
"12380","NTS",2013-10-01,0
"12381","NTS",2013-11-01,0
"12382","NTS",2013-12-01,0
"12383","NTS",2014-01-01,0
"12384","NTS",2014-02-01,0
"12385","NTS",2014-03-01,0
"12386","NTS",2014-04-01,0
"12387","NTS",2014-05-01,0
"12388","NTS",2014-06-01,0
"12389","NTS",2014-07-01,0
"12390","NTS",2014-08-01,0
"12391","NTS",2014-09-01,0
"12392","NTS",2014-10-01,0
"12393","NTS",2014-11-01,0
"12394","NTS",2014-12-01,0
"12395","NTS",2015-01-01,0
"12396","NTS",2015-02-01,0
"12397","NTS",2015-03-01,0
"12398","NTS",2015-04-01,0
"12399","NTS",2015-05-01,0
"12400","NTS",2015-06-01,0
"12401","NTS",2015-07-01,0
"12402","NTS",2015-08-01,0
"12403","NTS",2015-09-01,0
"12404","NTS",2015-10-01,0
"12405","NTS",2015-11-01,0
"12406","NTS",2015-12-01,0
"12407","NTS",2016-01-01,0
"12408","NTS",2016-02-01,0
"12409","NTS",2016-03-01,0
"12410","NTS",2016-04-01,0
"12411","NTS",2016-05-01,0
"12412","NTS",2016-06-01,0
"12413","NTS",2016-07-01,0
"12414","NTS",2016-08-01,0
"12415","NTS",2016-09-01,0
"12416","NTS",2016-10-01,0
"12417","NTS",2016-11-01,0
"12418","NTS",2016-12-01,0
"12419","NTS",2017-01-01,0
"12420","NTS",2017-02-01,0
"12421","NTS",2017-03-01,0
"12422","NTS",2017-04-01,0
"12423","NTS",2017-05-01,0
"12424","NTS",2017-06-01,0
"12425","NTS",2017-07-01,0
"12426","NTS",2017-08-01,0
"12427","NTS",2017-09-01,0
"12428","NTS",2017-10-01,0
"12429","NTS",2017-11-01,0
"12430","NTS",2017-12-01,0
"12431","NTS",2018-01-01,0
"12432","NTS",2018-02-01,0
"12433","NTS",2018-03-01,0
"12434","NTS",2018-04-01,0
"12435","NTS",2018-05-01,0
"12436","NTS",2018-06-01,0
"12437","NTS",2018-07-01,0
"12438","NTS",2018-08-01,0
"12439","NTS",2018-09-01,0
"12440","NTS",2018-10-01,0
"12441","NTS",2018-11-01,0
"12442","NTS",2018-12-01,269
"12443","NTS",2019-01-01,270
"12444","NTS",2019-02-01,259
"12445","NTS",2019-03-01,282
"12446","NTS",2019-04-01,409
"12447","NTS",2019-05-01,416
"12448","NTS",2019-06-01,225
"12449","NTS",2019-07-01,374
"12450","NTS",2019-08-01,89
"12451","odpc",2012-10-01,0
"12452","odpc",2012-11-01,0
"12453","odpc",2012-12-01,0
"12454","odpc",2013-01-01,0
"12455","odpc",2013-02-01,0
"12456","odpc",2013-03-01,0
"12457","odpc",2013-04-01,0
"12458","odpc",2013-05-01,0
"12459","odpc",2013-06-01,0
"12460","odpc",2013-07-01,0
"12461","odpc",2013-08-01,0
"12462","odpc",2013-09-01,0
"12463","odpc",2013-10-01,0
"12464","odpc",2013-11-01,0
"12465","odpc",2013-12-01,0
"12466","odpc",2014-01-01,0
"12467","odpc",2014-02-01,0
"12468","odpc",2014-03-01,0
"12469","odpc",2014-04-01,0
"12470","odpc",2014-05-01,0
"12471","odpc",2014-06-01,0
"12472","odpc",2014-07-01,0
"12473","odpc",2014-08-01,0
"12474","odpc",2014-09-01,0
"12475","odpc",2014-10-01,0
"12476","odpc",2014-11-01,0
"12477","odpc",2014-12-01,0
"12478","odpc",2015-01-01,0
"12479","odpc",2015-02-01,0
"12480","odpc",2015-03-01,0
"12481","odpc",2015-04-01,0
"12482","odpc",2015-05-01,0
"12483","odpc",2015-06-01,0
"12484","odpc",2015-07-01,0
"12485","odpc",2015-08-01,0
"12486","odpc",2015-09-01,0
"12487","odpc",2015-10-01,0
"12488","odpc",2015-11-01,0
"12489","odpc",2015-12-01,0
"12490","odpc",2016-01-01,0
"12491","odpc",2016-02-01,0
"12492","odpc",2016-03-01,0
"12493","odpc",2016-04-01,0
"12494","odpc",2016-05-01,0
"12495","odpc",2016-06-01,0
"12496","odpc",2016-07-01,0
"12497","odpc",2016-08-01,0
"12498","odpc",2016-09-01,0
"12499","odpc",2016-10-01,0
"12500","odpc",2016-11-01,0
"12501","odpc",2016-12-01,0
"12502","odpc",2017-01-01,0
"12503","odpc",2017-02-01,0
"12504","odpc",2017-03-01,0
"12505","odpc",2017-04-01,0
"12506","odpc",2017-05-01,0
"12507","odpc",2017-06-01,0
"12508","odpc",2017-07-01,0
"12509","odpc",2017-08-01,163
"12510","odpc",2017-09-01,173
"12511","odpc",2017-10-01,208
"12512","odpc",2017-11-01,181
"12513","odpc",2017-12-01,110
"12514","odpc",2018-01-01,185
"12515","odpc",2018-02-01,112
"12516","odpc",2018-03-01,134
"12517","odpc",2018-04-01,213
"12518","odpc",2018-05-01,216
"12519","odpc",2018-06-01,153
"12520","odpc",2018-07-01,155
"12521","odpc",2018-08-01,138
"12522","odpc",2018-09-01,939
"12523","odpc",2018-10-01,361
"12524","odpc",2018-11-01,354
"12525","odpc",2018-12-01,270
"12526","odpc",2019-01-01,379
"12527","odpc",2019-02-01,346
"12528","odpc",2019-03-01,557
"12529","odpc",2019-04-01,488
"12530","odpc",2019-05-01,576
"12531","odpc",2019-06-01,276
"12532","odpc",2019-07-01,453
"12533","odpc",2019-08-01,98
"12534","onlineVAR",2012-10-01,0
"12535","onlineVAR",2012-11-01,0
"12536","onlineVAR",2012-12-01,0
"12537","onlineVAR",2013-01-01,0
"12538","onlineVAR",2013-02-01,0
"12539","onlineVAR",2013-03-01,0
"12540","onlineVAR",2013-04-01,0
"12541","onlineVAR",2013-05-01,0
"12542","onlineVAR",2013-06-01,0
"12543","onlineVAR",2013-07-01,0
"12544","onlineVAR",2013-08-01,0
"12545","onlineVAR",2013-09-01,0
"12546","onlineVAR",2013-10-01,0
"12547","onlineVAR",2013-11-01,0
"12548","onlineVAR",2013-12-01,0
"12549","onlineVAR",2014-01-01,0
"12550","onlineVAR",2014-02-01,0
"12551","onlineVAR",2014-03-01,0
"12552","onlineVAR",2014-04-01,0
"12553","onlineVAR",2014-05-01,0
"12554","onlineVAR",2014-06-01,0
"12555","onlineVAR",2014-07-01,0
"12556","onlineVAR",2014-08-01,0
"12557","onlineVAR",2014-09-01,0
"12558","onlineVAR",2014-10-01,0
"12559","onlineVAR",2014-11-01,0
"12560","onlineVAR",2014-12-01,0
"12561","onlineVAR",2015-01-01,0
"12562","onlineVAR",2015-02-01,0
"12563","onlineVAR",2015-03-01,0
"12564","onlineVAR",2015-04-01,0
"12565","onlineVAR",2015-05-01,0
"12566","onlineVAR",2015-06-01,0
"12567","onlineVAR",2015-07-01,0
"12568","onlineVAR",2015-08-01,0
"12569","onlineVAR",2015-09-01,0
"12570","onlineVAR",2015-10-01,0
"12571","onlineVAR",2015-11-01,0
"12572","onlineVAR",2015-12-01,0
"12573","onlineVAR",2016-01-01,0
"12574","onlineVAR",2016-02-01,0
"12575","onlineVAR",2016-03-01,0
"12576","onlineVAR",2016-04-01,0
"12577","onlineVAR",2016-05-01,0
"12578","onlineVAR",2016-06-01,0
"12579","onlineVAR",2016-07-01,0
"12580","onlineVAR",2016-08-01,0
"12581","onlineVAR",2016-09-01,0
"12582","onlineVAR",2016-10-01,0
"12583","onlineVAR",2016-11-01,0
"12584","onlineVAR",2016-12-01,0
"12585","onlineVAR",2017-01-01,0
"12586","onlineVAR",2017-02-01,0
"12587","onlineVAR",2017-03-01,0
"12588","onlineVAR",2017-04-01,0
"12589","onlineVAR",2017-05-01,0
"12590","onlineVAR",2017-06-01,0
"12591","onlineVAR",2017-07-01,0
"12592","onlineVAR",2017-08-01,0
"12593","onlineVAR",2017-09-01,0
"12594","onlineVAR",2017-10-01,0
"12595","onlineVAR",2017-11-01,0
"12596","onlineVAR",2017-12-01,0
"12597","onlineVAR",2018-01-01,0
"12598","onlineVAR",2018-02-01,48
"12599","onlineVAR",2018-03-01,92
"12600","onlineVAR",2018-04-01,150
"12601","onlineVAR",2018-05-01,158
"12602","onlineVAR",2018-06-01,146
"12603","onlineVAR",2018-07-01,153
"12604","onlineVAR",2018-08-01,141
"12605","onlineVAR",2018-09-01,310
"12606","onlineVAR",2018-10-01,246
"12607","onlineVAR",2018-11-01,268
"12608","onlineVAR",2018-12-01,210
"12609","onlineVAR",2019-01-01,285
"12610","onlineVAR",2019-02-01,289
"12611","onlineVAR",2019-03-01,328
"12612","onlineVAR",2019-04-01,245
"12613","onlineVAR",2019-05-01,438
"12614","onlineVAR",2019-06-01,240
"12615","onlineVAR",2019-07-01,426
"12616","onlineVAR",2019-08-01,87
"12617","opera",2012-10-01,0
"12618","opera",2012-11-01,0
"12619","opera",2012-12-01,0
"12620","opera",2013-01-01,0
"12621","opera",2013-02-01,0
"12622","opera",2013-03-01,0
"12623","opera",2013-04-01,0
"12624","opera",2013-05-01,0
"12625","opera",2013-06-01,0
"12626","opera",2013-07-01,0
"12627","opera",2013-08-01,0
"12628","opera",2013-09-01,0
"12629","opera",2013-10-01,0
"12630","opera",2013-11-01,0
"12631","opera",2013-12-01,0
"12632","opera",2014-01-01,0
"12633","opera",2014-02-01,0
"12634","opera",2014-03-01,0
"12635","opera",2014-04-01,0
"12636","opera",2014-05-01,0
"12637","opera",2014-06-01,0
"12638","opera",2014-07-01,0
"12639","opera",2014-08-01,0
"12640","opera",2014-09-01,0
"12641","opera",2014-10-01,0
"12642","opera",2014-11-01,0
"12643","opera",2014-12-01,0
"12644","opera",2015-01-01,0
"12645","opera",2015-02-01,0
"12646","opera",2015-03-01,0
"12647","opera",2015-04-01,0
"12648","opera",2015-05-01,0
"12649","opera",2015-06-01,0
"12650","opera",2015-07-01,0
"12651","opera",2015-08-01,0
"12652","opera",2015-09-01,0
"12653","opera",2015-10-01,0
"12654","opera",2015-11-01,0
"12655","opera",2015-12-01,0
"12656","opera",2016-01-01,0
"12657","opera",2016-02-01,0
"12658","opera",2016-03-01,0
"12659","opera",2016-04-01,0
"12660","opera",2016-05-01,0
"12661","opera",2016-06-01,0
"12662","opera",2016-07-01,0
"12663","opera",2016-08-01,118
"12664","opera",2016-09-01,267
"12665","opera",2016-10-01,257
"12666","opera",2016-11-01,267
"12667","opera",2016-12-01,212
"12668","opera",2017-01-01,276
"12669","opera",2017-02-01,227
"12670","opera",2017-03-01,256
"12671","opera",2017-04-01,455
"12672","opera",2017-05-01,282
"12673","opera",2017-06-01,239
"12674","opera",2017-07-01,319
"12675","opera",2017-08-01,265
"12676","opera",2017-09-01,328
"12677","opera",2017-10-01,325
"12678","opera",2017-11-01,292
"12679","opera",2017-12-01,179
"12680","opera",2018-01-01,299
"12681","opera",2018-02-01,332
"12682","opera",2018-03-01,340
"12683","opera",2018-04-01,556
"12684","opera",2018-05-01,488
"12685","opera",2018-06-01,417
"12686","opera",2018-07-01,437
"12687","opera",2018-08-01,417
"12688","opera",2018-09-01,570
"12689","opera",2018-10-01,685
"12690","opera",2018-11-01,501
"12691","opera",2018-12-01,392
"12692","opera",2019-01-01,481
"12693","opera",2019-02-01,508
"12694","opera",2019-03-01,561
"12695","opera",2019-04-01,541
"12696","opera",2019-05-01,759
"12697","opera",2019-06-01,376
"12698","opera",2019-07-01,686
"12699","opera",2019-08-01,146
"12700","orderedLasso",2012-10-01,0
"12701","orderedLasso",2012-11-01,0
"12702","orderedLasso",2012-12-01,0
"12703","orderedLasso",2013-01-01,0
"12704","orderedLasso",2013-02-01,0
"12705","orderedLasso",2013-03-01,0
"12706","orderedLasso",2013-04-01,0
"12707","orderedLasso",2013-05-01,0
"12708","orderedLasso",2013-06-01,0
"12709","orderedLasso",2013-07-01,0
"12710","orderedLasso",2013-08-01,0
"12711","orderedLasso",2013-09-01,0
"12712","orderedLasso",2013-10-01,0
"12713","orderedLasso",2013-11-01,0
"12714","orderedLasso",2013-12-01,0
"12715","orderedLasso",2014-01-01,0
"12716","orderedLasso",2014-02-01,0
"12717","orderedLasso",2014-03-01,0
"12718","orderedLasso",2014-04-01,0
"12719","orderedLasso",2014-05-01,0
"12720","orderedLasso",2014-06-01,0
"12721","orderedLasso",2014-07-01,0
"12722","orderedLasso",2014-08-01,0
"12723","orderedLasso",2014-09-01,0
"12724","orderedLasso",2014-10-01,0
"12725","orderedLasso",2014-11-01,15
"12726","orderedLasso",2014-12-01,218
"12727","orderedLasso",2015-01-01,371
"12728","orderedLasso",2015-02-01,300
"12729","orderedLasso",2015-03-01,360
"12730","orderedLasso",2015-04-01,461
"12731","orderedLasso",2015-05-01,308
"12732","orderedLasso",2015-06-01,316
"12733","orderedLasso",2015-07-01,241
"12734","orderedLasso",2015-08-01,259
"12735","orderedLasso",2015-09-01,349
"12736","orderedLasso",2015-10-01,350
"12737","orderedLasso",2015-11-01,279
"12738","orderedLasso",2015-12-01,304
"12739","orderedLasso",2016-01-01,329
"12740","orderedLasso",2016-02-01,254
"12741","orderedLasso",2016-03-01,248
"12742","orderedLasso",2016-04-01,214
"12743","orderedLasso",2016-05-01,232
"12744","orderedLasso",2016-06-01,217
"12745","orderedLasso",2016-07-01,257
"12746","orderedLasso",2016-08-01,157
"12747","orderedLasso",2016-09-01,179
"12748","orderedLasso",2016-10-01,223
"12749","orderedLasso",2016-11-01,258
"12750","orderedLasso",2016-12-01,203
"12751","orderedLasso",2017-01-01,229
"12752","orderedLasso",2017-02-01,191
"12753","orderedLasso",2017-03-01,224
"12754","orderedLasso",2017-04-01,389
"12755","orderedLasso",2017-05-01,251
"12756","orderedLasso",2017-06-01,212
"12757","orderedLasso",2017-07-01,272
"12758","orderedLasso",2017-08-01,199
"12759","orderedLasso",2017-09-01,212
"12760","orderedLasso",2017-10-01,247
"12761","orderedLasso",2017-11-01,223
"12762","orderedLasso",2017-12-01,128
"12763","orderedLasso",2018-01-01,192
"12764","orderedLasso",2018-02-01,135
"12765","orderedLasso",2018-03-01,163
"12766","orderedLasso",2018-04-01,256
"12767","orderedLasso",2018-05-01,233
"12768","orderedLasso",2018-06-01,177
"12769","orderedLasso",2018-07-01,189
"12770","orderedLasso",2018-08-01,154
"12771","orderedLasso",2018-09-01,347
"12772","orderedLasso",2018-10-01,265
"12773","orderedLasso",2018-11-01,304
"12774","orderedLasso",2018-12-01,239
"12775","orderedLasso",2019-01-01,702
"12776","orderedLasso",2019-02-01,434
"12777","orderedLasso",2019-03-01,505
"12778","orderedLasso",2019-04-01,421
"12779","orderedLasso",2019-05-01,752
"12780","orderedLasso",2019-06-01,327
"12781","orderedLasso",2019-07-01,556
"12782","orderedLasso",2019-08-01,122
"12783","otsad",2012-10-01,0
"12784","otsad",2012-11-01,0
"12785","otsad",2012-12-01,0
"12786","otsad",2013-01-01,0
"12787","otsad",2013-02-01,0
"12788","otsad",2013-03-01,0
"12789","otsad",2013-04-01,0
"12790","otsad",2013-05-01,0
"12791","otsad",2013-06-01,0
"12792","otsad",2013-07-01,0
"12793","otsad",2013-08-01,0
"12794","otsad",2013-09-01,0
"12795","otsad",2013-10-01,0
"12796","otsad",2013-11-01,0
"12797","otsad",2013-12-01,0
"12798","otsad",2014-01-01,0
"12799","otsad",2014-02-01,0
"12800","otsad",2014-03-01,0
"12801","otsad",2014-04-01,0
"12802","otsad",2014-05-01,0
"12803","otsad",2014-06-01,0
"12804","otsad",2014-07-01,0
"12805","otsad",2014-08-01,0
"12806","otsad",2014-09-01,0
"12807","otsad",2014-10-01,0
"12808","otsad",2014-11-01,0
"12809","otsad",2014-12-01,0
"12810","otsad",2015-01-01,0
"12811","otsad",2015-02-01,0
"12812","otsad",2015-03-01,0
"12813","otsad",2015-04-01,0
"12814","otsad",2015-05-01,0
"12815","otsad",2015-06-01,0
"12816","otsad",2015-07-01,0
"12817","otsad",2015-08-01,0
"12818","otsad",2015-09-01,0
"12819","otsad",2015-10-01,0
"12820","otsad",2015-11-01,0
"12821","otsad",2015-12-01,0
"12822","otsad",2016-01-01,0
"12823","otsad",2016-02-01,0
"12824","otsad",2016-03-01,0
"12825","otsad",2016-04-01,0
"12826","otsad",2016-05-01,0
"12827","otsad",2016-06-01,0
"12828","otsad",2016-07-01,0
"12829","otsad",2016-08-01,0
"12830","otsad",2016-09-01,0
"12831","otsad",2016-10-01,0
"12832","otsad",2016-11-01,0
"12833","otsad",2016-12-01,0
"12834","otsad",2017-01-01,0
"12835","otsad",2017-02-01,0
"12836","otsad",2017-03-01,0
"12837","otsad",2017-04-01,0
"12838","otsad",2017-05-01,0
"12839","otsad",2017-06-01,0
"12840","otsad",2017-07-01,0
"12841","otsad",2017-08-01,0
"12842","otsad",2017-09-01,0
"12843","otsad",2017-10-01,0
"12844","otsad",2017-11-01,0
"12845","otsad",2017-12-01,0
"12846","otsad",2018-01-01,0
"12847","otsad",2018-02-01,0
"12848","otsad",2018-03-01,0
"12849","otsad",2018-04-01,0
"12850","otsad",2018-05-01,0
"12851","otsad",2018-06-01,0
"12852","otsad",2018-07-01,0
"12853","otsad",2018-08-01,0
"12854","otsad",2018-09-01,0
"12855","otsad",2018-10-01,0
"12856","otsad",2018-11-01,0
"12857","otsad",2018-12-01,0
"12858","otsad",2019-01-01,0
"12859","otsad",2019-02-01,0
"12860","otsad",2019-03-01,0
"12861","otsad",2019-04-01,310
"12862","otsad",2019-05-01,421
"12863","otsad",2019-06-01,219
"12864","otsad",2019-07-01,377
"12865","otsad",2019-08-01,81
"12866","paleoTS",2012-10-01,28
"12867","paleoTS",2012-11-01,182
"12868","paleoTS",2012-12-01,200
"12869","paleoTS",2013-01-01,254
"12870","paleoTS",2013-02-01,340
"12871","paleoTS",2013-03-01,408
"12872","paleoTS",2013-04-01,466
"12873","paleoTS",2013-05-01,384
"12874","paleoTS",2013-06-01,424
"12875","paleoTS",2013-07-01,458
"12876","paleoTS",2013-08-01,500
"12877","paleoTS",2013-09-01,612
"12878","paleoTS",2013-10-01,430
"12879","paleoTS",2013-11-01,556
"12880","paleoTS",2013-12-01,444
"12881","paleoTS",2014-01-01,574
"12882","paleoTS",2014-02-01,686
"12883","paleoTS",2014-03-01,704
"12884","paleoTS",2014-04-01,808
"12885","paleoTS",2014-05-01,532
"12886","paleoTS",2014-06-01,462
"12887","paleoTS",2014-07-01,600
"12888","paleoTS",2014-08-01,1016
"12889","paleoTS",2014-09-01,712
"12890","paleoTS",2014-10-01,794
"12891","paleoTS",2014-11-01,900
"12892","paleoTS",2014-12-01,722
"12893","paleoTS",2015-01-01,998
"12894","paleoTS",2015-02-01,786
"12895","paleoTS",2015-03-01,1112
"12896","paleoTS",2015-04-01,1174
"12897","paleoTS",2015-05-01,988
"12898","paleoTS",2015-06-01,994
"12899","paleoTS",2015-07-01,766
"12900","paleoTS",2015-08-01,864
"12901","paleoTS",2015-09-01,892
"12902","paleoTS",2015-10-01,980
"12903","paleoTS",2015-11-01,928
"12904","paleoTS",2015-12-01,1572
"12905","paleoTS",2016-01-01,1154
"12906","paleoTS",2016-02-01,942
"12907","paleoTS",2016-03-01,784
"12908","paleoTS",2016-04-01,664
"12909","paleoTS",2016-05-01,836
"12910","paleoTS",2016-06-01,748
"12911","paleoTS",2016-07-01,806
"12912","paleoTS",2016-08-01,558
"12913","paleoTS",2016-09-01,614
"12914","paleoTS",2016-10-01,850
"12915","paleoTS",2016-11-01,990
"12916","paleoTS",2016-12-01,740
"12917","paleoTS",2017-01-01,794
"12918","paleoTS",2017-02-01,644
"12919","paleoTS",2017-03-01,734
"12920","paleoTS",2017-04-01,1170
"12921","paleoTS",2017-05-01,814
"12922","paleoTS",2017-06-01,604
"12923","paleoTS",2017-07-01,896
"12924","paleoTS",2017-08-01,630
"12925","paleoTS",2017-09-01,716
"12926","paleoTS",2017-10-01,880
"12927","paleoTS",2017-11-01,1000
"12928","paleoTS",2017-12-01,498
"12929","paleoTS",2018-01-01,744
"12930","paleoTS",2018-02-01,618
"12931","paleoTS",2018-03-01,626
"12932","paleoTS",2018-04-01,790
"12933","paleoTS",2018-05-01,772
"12934","paleoTS",2018-06-01,574
"12935","paleoTS",2018-07-01,590
"12936","paleoTS",2018-08-01,522
"12937","paleoTS",2018-09-01,1122
"12938","paleoTS",2018-10-01,1178
"12939","paleoTS",2018-11-01,1258
"12940","paleoTS",2018-12-01,1038
"12941","paleoTS",2019-01-01,1056
"12942","paleoTS",2019-02-01,1004
"12943","paleoTS",2019-03-01,1986
"12944","paleoTS",2019-04-01,1490
"12945","paleoTS",2019-05-01,2364
"12946","paleoTS",2019-06-01,1036
"12947","paleoTS",2019-07-01,1616
"12948","paleoTS",2019-08-01,342
"12949","partsm",2012-10-01,8
"12950","partsm",2012-11-01,53
"12951","partsm",2012-12-01,59
"12952","partsm",2013-01-01,78
"12953","partsm",2013-02-01,132
"12954","partsm",2013-03-01,252
"12955","partsm",2013-04-01,253
"12956","partsm",2013-05-01,214
"12957","partsm",2013-06-01,280
"12958","partsm",2013-07-01,225
"12959","partsm",2013-08-01,195
"12960","partsm",2013-09-01,303
"12961","partsm",2013-10-01,249
"12962","partsm",2013-11-01,268
"12963","partsm",2013-12-01,247
"12964","partsm",2014-01-01,308
"12965","partsm",2014-02-01,347
"12966","partsm",2014-03-01,378
"12967","partsm",2014-04-01,674
"12968","partsm",2014-05-01,321
"12969","partsm",2014-06-01,313
"12970","partsm",2014-07-01,331
"12971","partsm",2014-08-01,496
"12972","partsm",2014-09-01,365
"12973","partsm",2014-10-01,392
"12974","partsm",2014-11-01,432
"12975","partsm",2014-12-01,332
"12976","partsm",2015-01-01,502
"12977","partsm",2015-02-01,403
"12978","partsm",2015-03-01,508
"12979","partsm",2015-04-01,524
"12980","partsm",2015-05-01,374
"12981","partsm",2015-06-01,390
"12982","partsm",2015-07-01,292
"12983","partsm",2015-08-01,351
"12984","partsm",2015-09-01,398
"12985","partsm",2015-10-01,387
"12986","partsm",2015-11-01,338
"12987","partsm",2015-12-01,350
"12988","partsm",2016-01-01,356
"12989","partsm",2016-02-01,295
"12990","partsm",2016-03-01,295
"12991","partsm",2016-04-01,252
"12992","partsm",2016-05-01,262
"12993","partsm",2016-06-01,216
"12994","partsm",2016-07-01,255
"12995","partsm",2016-08-01,157
"12996","partsm",2016-09-01,200
"12997","partsm",2016-10-01,219
"12998","partsm",2016-11-01,287
"12999","partsm",2016-12-01,210
"13000","partsm",2017-01-01,252
"13001","partsm",2017-02-01,184
"13002","partsm",2017-03-01,198
"13003","partsm",2017-04-01,383
"13004","partsm",2017-05-01,247
"13005","partsm",2017-06-01,183
"13006","partsm",2017-07-01,296
"13007","partsm",2017-08-01,200
"13008","partsm",2017-09-01,218
"13009","partsm",2017-10-01,258
"13010","partsm",2017-11-01,223
"13011","partsm",2017-12-01,131
